Timestamp,Image Path,Judgment,Total Defects,Processing Time (ms),Defect Index,Defect Type,Confidence,X,Y,Width,Height,Area,Circularity
2025-11-21 09:57:05.488,data/input/1346653592-potato-N92z-1920x1200-MM-100.jpg,NG,2,33.6618,0,Discoloration,0.603292,320,1159,15,12,103,0.649896
2025-11-21 09:57:05.488,data/input/1346653592-potato-N92z-1920x1200-MM-100.jpg,NG,2,33.6618,1,Stain,0.555024,1809,921,15,20,154.5,0.615059
2025-11-21 09:57:05.756,data/input/1346653592-potato-N92z-1920x1200-MM-100.jpg,NG,2,19.1335,0,Discoloration,0.603292,320,1159,15,12,103,0.649896
2025-11-21 09:57:05.756,data/input/1346653592-potato-N92z-1920x1200-MM-100.jpg,NG,2,19.1335,1,Stain,0.555024,1809,921,15,20,154.5,0.615059
2025-11-21 09:57:05.912,data/input/1346653592-potato-N92z-1920x1200-MM-100.jpg,NG,2,26.1638,0,Discoloration,0.603292,320,1159,15,12,103,0.649896
2025-11-21 09:57:05.912,data/input/1346653592-potato-N92z-1920x1200-MM-100.jpg,NG,2,26.1638,1,Stain,0.555024,1809,921,15,20,154.5,0.615059
2025-11-21 09:57:06.072,data/input/1346653592-potato-N92z-1920x1200-MM-100.jpg,NG,2,17.5186,0,Discoloration,0.603292,320,1159,15,12,103,0.649896
2025-11-21 09:57:06.072,data/input/1346653592-potato-N92z-1920x1200-MM-100.jpg,NG,2,17.5186,1,Stain,0.555024,1809,921,15,20,154.5,0.615059
